,timestamp,fromba,generation_type,Usage (MWh)
556,2024-01-14,CISO,Petroleum,-2.665119079257729e-27
557,2024-01-14,CISO,Solar,-1.9826501286533376e-25
558,2024-01-14,CISO,Coal,-0.0
559,2024-01-14,CISO,Nuclear,-1.5441246307929197e-25
560,2024-01-14,CISO,Hydro,-1.3679432482556055e-25
561,2024-01-14,CISO,Natural gas,-8.329829682220032e-25
562,2024-01-14,TIDC,Natural gas,0.8029414996339473
563,2024-01-14,TIDC,Hydro,0.05850036605275698
564,2024-01-13,BPAT,Nuclear,0.0
565,2024-01-13,BPAT,Hydro,0.0
566,2024-01-13,BPAT,Other,0.0
567,2024-01-13,BPAT,Natural gas,0.0
568,2024-01-13,BPAT,Wind,0.0
569,2024-01-13,BPAT,Solar,0.0
570,2024-01-13,CISO,Solar,2.951485072790996e-26
571,2024-01-13,CISO,Natural gas,1.4927208484175656e-25
572,2024-01-13,CISO,Coal,0.0
573,2024-01-13,CISO,Other,5.187439358787245e-28
574,2024-01-13,CISO,Nuclear,2.4711817417844747e-26
575,2024-01-13,CISO,Wind,2.3998374314431493e-26
576,2024-01-13,CISO,Hydro,2.0608611884791777e-26
577,2024-01-13,CISO,Petroleum,4.987747904905671e-28
578,2024-01-13,BANC,Solar,4.730261670272061e-08
579,2024-01-13,BANC,Natural gas,1.3838072021054595e-05
580,2024-01-13,BANC,Hydro,2.576964292543867e-06
581,2024-01-13,BANC,Other,1.0454563836470862e-07
582,2024-01-13,TIDC,Natural gas,0.0
583,2024-01-13,TIDC,Hydro,0.0
584,2024-01-10,BANC,Hydro,4.1757818950823677e-07
585,2024-01-10,BANC,Natural gas,2.1810294232137395e-06
586,2024-01-10,BANC,Other,1.973753749865269e-08
587,2024-01-10,BANC,Solar,1.557562863312209e-08
588,2024-01-09,TIDC,Natural gas,0.0
589,2024-01-09,TIDC,Hydro,0.0
590,2024-01-09,CISO,Wind,inf
591,2024-01-09,CISO,Natural gas,inf
592,2024-01-09,CISO,Solar,inf
593,2024-01-09,CISO,Nuclear,inf
594,2024-01-09,CISO,Other,-inf
595,2024-01-09,CISO,Hydro,inf
596,2024-01-09,CISO,Coal,
597,2024-01-09,CISO,Petroleum,inf
598,2024-01-09,BPAT,Natural gas,2.6149463954529317e-20
599,2024-01-09,BPAT,Solar,5.348950066581385e-22
600,2024-01-09,BPAT,Wind,1.150455631255851e-19
601,2024-01-09,BPAT,Other,8.39224383430168e-21
602,2024-01-09,BPAT,Hydro,3.2197444148763536e-19
603,2024-01-09,BPAT,Nuclear,5.934530688789789e-20
604,2024-01-09,BANC,Hydro,4.058589990241889e-07
605,2024-01-09,BANC,Natural gas,2.100075599774514e-06
606,2024-01-09,BANC,Solar,2.196206704676347e-08
607,2024-01-09,BANC,Other,1.9263870238161102e-08
608,2024-01-08,CISO,Solar,inf
609,2024-01-08,CISO,Petroleum,inf
610,2024-01-08,CISO,Wind,inf
611,2024-01-08,CISO,Hydro,inf
612,2024-01-08,CISO,Coal,
613,2024-01-08,CISO,Other,-inf
614,2024-01-08,CISO,Natural gas,inf
615,2024-01-08,CISO,Nuclear,inf
616,2024-01-08,BPAT,Nuclear,0.0
617,2024-01-08,BPAT,Solar,0.0
618,2024-01-08,BPAT,Wind,0.0
619,2024-01-08,BPAT,Hydro,0.0
620,2024-01-08,BPAT,Other,0.0
621,2024-01-08,BPAT,Natural gas,0.0
622,2024-01-08,BANC,Hydro,4.840669020597156e-07
623,2024-01-08,BANC,Other,2.3067861841531505e-08
624,2024-01-08,BANC,Natural gas,3.0077769547102493e-06
625,2024-01-08,BANC,Solar,6.734096313987458e-08
626,2024-01-08,TIDC,Hydro,0.07856328697124693
627,2024-01-08,TIDC,Natural gas,0.3671302875307609
628,2024-01-07,BPAT,Wind,0.0
629,2024-01-07,BPAT,Solar,0.0
630,2024-01-07,BPAT,Nuclear,0.0
631,2024-01-07,BPAT,Other,0.0
632,2024-01-07,BPAT,Natural gas,0.0
633,2024-01-07,BPAT,Hydro,0.0
634,2024-01-07,CISO,Nuclear,inf
635,2024-01-07,CISO,Coal,
636,2024-01-07,CISO,Petroleum,inf
637,2024-01-07,CISO,Natural gas,inf
638,2024-01-07,CISO,Hydro,inf
639,2024-01-07,CISO,Wind,inf
640,2024-01-07,CISO,Other,-inf
641,2024-01-07,CISO,Solar,inf
642,2024-01-07,TIDC,Hydro,0.0
643,2024-01-07,TIDC,Natural gas,0.0
644,2024-01-07,BANC,Solar,3.992528256203291e-08
645,2024-01-07,BANC,Other,1.3705694013832192e-08
646,2024-01-07,BANC,Natural gas,1.1743694120765126e-06
647,2024-01-07,BANC,Hydro,2.591418993158815e-07
648,2024-01-06,CISO,Coal,0.0
649,2024-01-06,CISO,Petroleum,0.0
650,2024-01-06,CISO,Hydro,0.0
651,2024-01-06,CISO,Solar,0.0
652,2024-01-06,CISO,Other,0.0
653,2024-01-06,CISO,Nuclear,0.0
654,2024-01-06,CISO,Natural gas,0.0
655,2024-01-06,CISO,Wind,0.0
656,2024-01-06,BPAT,Nuclear,8.767961565816852e-20
657,2024-01-06,BPAT,Natural gas,3.8432729159591946e-20
658,2024-01-06,BPAT,Other,1.4538259001735796e-20
659,2024-01-06,BPAT,Wind,1.6217432670608614e-19
660,2024-01-06,BPAT,Solar,5.800090249220952e-22
661,2024-01-06,BPAT,Hydro,4.850777117282886e-19
662,2024-01-06,BANC,Hydro,3.991320835281419e-06
663,2024-01-06,BANC,Natural gas,1.791626272313293e-05
664,2024-01-06,BANC,Other,2.086965142630807e-07
665,2024-01-06,BANC,Solar,4.384846975208345e-08
666,2024-01-06,TIDC,Natural gas,0.0
667,2024-01-06,TIDC,Hydro,0.0
668,2024-01-05,TIDC,Hydro,0.0
669,2024-01-05,TIDC,Natural gas,0.0
670,2024-01-05,BPAT,Wind,2.6549674748449862e-20
671,2024-01-05,BPAT,Other,3.2524284071060445e-21
672,2024-01-05,BPAT,Natural gas,8.70922362757337e-21
673,2024-01-05,BPAT,Nuclear,2.022619914515801e-20
674,2024-01-05,BPAT,Solar,2.925503401939325e-22
675,2024-01-05,BPAT,Hydro,1.1584774058924583e-19
676,2024-01-05,BANC,Other,4.030170663183745e-09
677,2024-01-05,BANC,Solar,1.1286621564714054e-08
678,2024-01-05,BANC,Hydro,6.746248445233642e-08
679,2024-01-05,BANC,Natural gas,3.4938149717323777e-07
680,2024-01-05,CISO,Other,2.685037727024057e-28
681,2024-01-05,CISO,Solar,-1.9622651272685524e-26
682,2024-01-05,CISO,Natural gas,-7.848670938868279e-26
683,2024-01-05,CISO,Petroleum,-3.305353362620017e-28
684,2024-01-05,CISO,Coal,-0.0
685,2024-01-05,CISO,Wind,-7.808185604390495e-27
686,2024-01-05,CISO,Nuclear,-1.6212113954464453e-26
687,2024-01-05,CISO,Hydro,-1.5248976537650242e-26
688,2024-01-04,BANC,Solar,4.138439035395604e-08
689,2024-01-04,BANC,Other,1.5595380786017118e-08
690,2024-01-04,BANC,Natural gas,1.4264981542427837e-06
691,2024-01-04,BANC,Hydro,2.764041650482643e-07
692,2024-01-04,BPAT,Other,0.0
693,2024-01-04,BPAT,Nuclear,0.0
694,2024-01-04,BPAT,Wind,0.0
695,2024-01-04,BPAT,Natural gas,0.0
696,2024-01-04,BPAT,Hydro,0.0
697,2024-01-04,BPAT,Solar,0.0
698,2024-01-04,CISO,Other,9.766767830340953e-28
699,2024-01-04,CISO,Hydro,-1.2321564585580581e-26
700,2024-01-04,CISO,Wind,-1.3200364452247773e-26
701,2024-01-04,CISO,Nuclear,-1.258404211189467e-26
702,2024-01-04,CISO,Natural gas,-6.10961196192959e-26
703,2024-01-04,CISO,Petroleum,-2.562003844093247e-28
704,2024-01-04,CISO,Coal,-0.0
705,2024-01-04,CISO,Solar,-1.9343129022904015e-26
706,2024-01-04,TIDC,Natural gas,0.0
707,2024-01-04,TIDC,Hydro,0.0
708,2024-01-03,CISO,Other,2.0719085685285153e-27
709,2024-01-03,CISO,Wind,-7.914261320676643e-26
710,2024-01-03,CISO,Solar,-5.339404998595998e-26
711,2024-01-03,CISO,Petroleum,-1.1851746423085394e-27
712,2024-01-03,CISO,Nuclear,-5.791467536527271e-26
713,2024-01-03,CISO,Coal,-0.0
714,2024-01-03,CISO,Hydro,-6.148093456975547e-26
715,2024-01-03,CISO,Natural gas,-3.004074189370319e-25
716,2024-01-03,BANC,Natural gas,3.661745430722071e-06
717,2024-01-03,BANC,Solar,5.45226380377673e-08
718,2024-01-03,BANC,Other,4.6552971688859326e-08
719,2024-01-03,BANC,Hydro,8.691996425928055e-07
720,2024-01-03,BPAT,Hydro,0.0
721,2024-01-03,BPAT,Other,0.0
722,2024-01-03,BPAT,Wind,0.0
723,2024-01-03,BPAT,Nuclear,0.0
724,2024-01-03,BPAT,Natural gas,0.0
725,2024-01-03,BPAT,Solar,0.0
726,2024-01-03,TIDC,Natural gas,0.0
727,2024-01-03,TIDC,Hydro,0.0
728,2024-01-02,CISO,Petroleum,1.825802811890852e-28
729,2024-01-02,CISO,Wind,1.9718339607042232e-27
730,2024-01-02,CISO,Natural gas,4.713068503089589e-26
731,2024-01-02,CISO,Hydro,9.142906037370821e-27
732,2024-01-02,CISO,Other,1.7484046492128703e-27
733,2024-01-02,CISO,Solar,1.139770635778023e-26
734,2024-01-02,CISO,Coal,0.0
735,2024-01-02,CISO,Nuclear,8.909388503821012e-27
736,2024-01-02,TIDC,Natural gas,0.0
737,2024-01-02,TIDC,Hydro,0.0
738,2024-01-02,BPAT,Wind,0.0
739,2024-01-02,BPAT,Solar,0.0
740,2024-01-02,BPAT,Other,0.0
741,2024-01-02,BPAT,Natural gas,0.0
742,2024-01-02,BPAT,Nuclear,0.0
743,2024-01-02,BPAT,Hydro,0.0
744,2024-01-02,BANC,Solar,3.514996868805863e-08
745,2024-01-02,BANC,Other,3.895601625300766e-08
746,2024-01-02,BANC,Hydro,7.529257624072687e-07
747,2024-01-02,BANC,Natural gas,3.1121155397984653e-06
748,2024-01-01,CISO,Wind,inf
749,2024-01-01,CISO,Hydro,inf
750,2024-01-01,CISO,Nuclear,inf
751,2024-01-01,CISO,Solar,inf
752,2024-01-01,CISO,Other,-inf
753,2024-01-01,CISO,Petroleum,inf
754,2024-01-01,CISO,Natural gas,inf
755,2024-01-01,CISO,Coal,
756,2024-01-01,BPAT,Other,0.0
757,2024-01-01,BPAT,Solar,0.0
758,2024-01-01,BPAT,Nuclear,0.0
759,2024-01-01,BPAT,Hydro,0.0
760,2024-01-01,BPAT,Natural gas,0.0
761,2024-01-01,BPAT,Wind,0.0
762,2024-01-01,BANC,Hydro,3.5047537664623347e-07
763,2024-01-01,BANC,Solar,2.4615212797808432e-08
764,2024-01-01,BANC,Natural gas,8.140847396890794e-07
765,2024-01-01,BANC,Other,1.2136191268000257e-08
766,2024-01-01,TIDC,Hydro,0.0
767,2024-01-01,TIDC,Natural gas,0.0
768,2023-12-31,CISO,Other,8.93166101712527e-28
769,2023-12-31,CISO,Solar,1.3389791817914523e-26
770,2023-12-31,CISO,Petroleum,3.6925120321923436e-28
771,2023-12-31,CISO,Wind,4.2666424161642265e-27
772,2023-12-31,CISO,Hydro,1.695341743737848e-26
773,2023-12-31,CISO,Natural gas,8.88783963679762e-26
774,2023-12-31,CISO,Coal,0.0
775,2023-12-31,CISO,Nuclear,1.6186124819265622e-26
776,2023-12-31,BPAT,Hydro,6.5999861618191494e-18
777,2023-12-31,BPAT,Solar,1.382040073257303e-20
778,2023-12-31,BPAT,Other,1.7776180103932257e-19
779,2023-12-31,BPAT,Natural gas,3.937159070971029e-19
780,2023-12-31,BPAT,Nuclear,1.14725877458479e-18
781,2023-12-31,BPAT,Wind,1.179285691252489e-19
782,2023-12-31,TIDC,Hydro,0.0
783,2023-12-31,TIDC,Natural gas,0.0
784,2023-12-31,BANC,Hydro,3.2807974817084024e-07
785,2023-12-31,BANC,Solar,1.024052889564758e-08
786,2023-12-31,BANC,Other,1.1293293548471164e-08
787,2023-12-31,BANC,Natural gas,6.970578080059178e-07
788,2023-12-30,BPAT,Wind,0.0
789,2023-12-30,BPAT,Natural gas,0.0
790,2023-12-30,BPAT,Other,0.0
791,2023-12-30,BPAT,Hydro,0.0
792,2023-12-30,BPAT,Nuclear,0.0
793,2023-12-30,BPAT,Solar,0.0
794,2023-12-30,CISO,Other,6.836489987857581e-28
795,2023-12-30,CISO,Hydro,-5.100120213235085e-27
796,2023-12-30,CISO,Coal,-0.0
797,2023-12-30,CISO,Petroleum,-1.2105027981707728e-28
798,2023-12-30,CISO,Wind,-4.5937704014640126e-27
799,2023-12-30,CISO,Natural gas,-2.7529728311007696e-26
800,2023-12-30,CISO,Nuclear,-2.565301038587265e-27
801,2023-12-30,CISO,Solar,-6.907321945069385e-27
802,2023-12-30,BANC,Natural gas,3.481115978214319e-07
803,2023-12-30,BANC,Solar,8.396584236011524e-09
804,2023-12-30,BANC,Other,5.5925872984810706e-09
805,2023-12-30,BANC,Hydro,1.7447947976666149e-07
806,2023-12-30,TIDC,Hydro,0.0
807,2023-12-30,TIDC,Natural gas,0.0
808,2023-12-29,BPAT,Wind,2.6828579784941475e-19
809,2023-12-29,BPAT,Nuclear,1.420206849215856e-18
810,2023-12-29,BPAT,Hydro,8.209309490913537e-18
811,2023-12-29,BPAT,Solar,6.5648216640652045e-21
812,2023-12-29,BPAT,Other,2.3428207313632697e-19
813,2023-12-29,BPAT,Natural gas,4.650252970943688e-19
814,2023-12-29,CISO,Hydro,
815,2023-12-29,CISO,Natural gas,
816,2023-12-29,CISO,Petroleum,
817,2023-12-29,CISO,Wind,
818,2023-12-29,CISO,Solar,
819,2023-12-29,CISO,Other,
820,2023-12-29,CISO,Coal,
821,2023-12-29,CISO,Nuclear,
822,2023-12-29,BANC,Other,4.162962535928902e-09
823,2023-12-29,BANC,Natural gas,3.43745067619507e-07
824,2023-12-29,BANC,Hydro,1.3394331959351243e-07
825,2023-12-29,BANC,Solar,5.712509702080215e-09
826,2023-12-29,TIDC,Natural gas,0.0
827,2023-12-29,TIDC,Hydro,0.0
828,2023-12-28,BANC,Other,3.80247607207351e-09
829,2023-12-28,BANC,Hydro,1.1238544401575303e-07
830,2023-12-28,BANC,Solar,7.345927888556182e-09
831,2023-12-28,BANC,Natural gas,2.7053529350929546e-07
832,2023-12-28,CISO,Wind,
833,2023-12-28,CISO,Natural gas,
834,2023-12-28,CISO,Other,
835,2023-12-28,CISO,Solar,
836,2023-12-28,CISO,Nuclear,
837,2023-12-28,CISO,Hydro,
838,2023-12-28,CISO,Coal,
839,2023-12-28,CISO,Petroleum,
840,2023-12-28,BPAT,Wind,4.855140871175091e-19
841,2023-12-28,BPAT,Nuclear,8.591246084925004e-18
842,2023-12-28,BPAT,Solar,4.211091571937579e-20
843,2023-12-28,BPAT,Hydro,5.324460834085811e-17
844,2023-12-28,BPAT,Other,1.3407372431242439e-18
845,2023-12-28,BPAT,Natural gas,2.8325783603003653e-18
846,2023-12-28,TIDC,Hydro,0.0
847,2023-12-28,TIDC,Natural gas,0.0
848,2023-12-27,BPAT,Wind,6.0777614192889596e-18
849,2023-12-27,BPAT,Hydro,2.385803515685366e-16
850,2023-12-27,BPAT,Nuclear,3.594635884035812e-17
851,2023-12-27,BPAT,Solar,8.432326408832067e-20
852,2023-12-27,BPAT,Natural gas,1.1767635823771643e-17
853,2023-12-27,BPAT,Other,5.124259894597949e-18
854,2023-12-27,CISO,Hydro,1.3299936526517765e-26
855,2023-12-27,CISO,Natural gas,6.347345636506374e-26
856,2023-12-27,CISO,Petroleum,2.585877553674688e-28
857,2023-12-27,CISO,Solar,1.2138165451678411e-26
858,2023-12-27,CISO,Coal,0.0
859,2023-12-27,CISO,Wind,1.710801598916659e-27
860,2023-12-27,CISO,Nuclear,1.2563523571014755e-26
861,2023-12-27,CISO,Other,1.7384405075519503e-27
862,2023-12-27,TIDC,Hydro,0.0
863,2023-12-27,TIDC,Natural gas,0.0
864,2023-12-27,BANC,Other,3.7911036835426956e-09
865,2023-12-27,BANC,Hydro,1.296287470191765e-07
866,2023-12-27,BANC,Natural gas,2.8986756265235797e-07
867,2023-12-27,BANC,Solar,3.5661123670119716e-09
868,2023-12-26,CISO,Solar,inf
869,2023-12-26,CISO,Natural gas,inf
870,2023-12-26,CISO,Petroleum,inf
871,2023-12-26,CISO,Coal,
872,2023-12-26,CISO,Nuclear,inf
873,2023-12-26,CISO,Wind,inf
874,2023-12-26,CISO,Other,-inf
875,2023-12-26,CISO,Hydro,inf
876,2023-12-26,BPAT,Hydro,7.748995167967792e-17
877,2023-12-26,BPAT,Solar,4.812858516374191e-20
878,2023-12-26,BPAT,Other,1.9171917272617537e-18
879,2023-12-26,BPAT,Wind,1.7732244812067343e-18
880,2023-12-26,BPAT,Natural gas,3.864097624494165e-18
881,2023-12-26,BPAT,Nuclear,1.1596896477280769e-17
882,2023-12-26,BANC,Other,3.4861809846224965e-09
883,2023-12-26,BANC,Solar,4.716597802724554e-09
884,2023-12-26,BANC,Natural gas,2.417563978100859e-07
885,2023-12-26,BANC,Hydro,1.0801008968239227e-07
886,2023-12-26,TIDC,Natural gas,0.0
887,2023-12-26,TIDC,Hydro,0.0
888,2023-12-25,BPAT,Natural gas,4.399868660732825e-19
889,2023-12-25,BPAT,Nuclear,1.313386571090514e-18
890,2023-12-25,BPAT,Wind,6.096346021374406e-20
891,2023-12-25,BPAT,Solar,4.303859487549038e-21
892,2023-12-25,BPAT,Other,2.0956485043219546e-19
893,2023-12-25,BPAT,Hydro,8.650284618381529e-18
894,2023-12-25,BANC,Hydro,4.0547013115108933e-07
895,2023-12-25,BANC,Natural gas,9.868624118830684e-07
896,2023-12-25,BANC,Solar,2.2466682728688326e-08
897,2023-12-25,BANC,Other,1.2503778780549752e-08
898,2023-12-25,TIDC,Hydro,0.0
899,2023-12-25,TIDC,Natural gas,0.0
900,2023-12-25,CISO,Nuclear,
901,2023-12-25,CISO,Coal,
902,2023-12-25,CISO,Solar,
903,2023-12-25,CISO,Petroleum,
904,2023-12-25,CISO,Wind,
905,2023-12-25,CISO,Natural gas,
906,2023-12-25,CISO,Hydro,
907,2023-12-25,CISO,Other,
908,2023-12-24,BPAT,Other,0.0
909,2023-12-24,BPAT,Solar,0.0
910,2023-12-24,BPAT,Nuclear,0.0
911,2023-12-24,BPAT,Natural gas,0.0
912,2023-12-24,BPAT,Hydro,0.0
913,2023-12-24,BPAT,Wind,0.0
914,2023-12-24,TIDC,Hydro,0.0
915,2023-12-24,TIDC,Natural gas,0.0
916,2023-12-24,BANC,Other,4.150762697174884e-09
917,2023-12-24,BANC,Solar,8.134155930754006e-09
918,2023-12-24,BANC,Natural gas,3.1468806545275064e-07
919,2023-12-24,BANC,Hydro,1.3707559068492863e-07
920,2023-12-24,CISO,Other,1.8878970757821338e-27
921,2023-12-24,CISO,Petroleum,1.0287454944044795e-27
922,2023-12-24,CISO,Hydro,4.966772064968584e-26
923,2023-12-24,CISO,Solar,7.056131800071595e-26
924,2023-12-24,CISO,Coal,0.0
925,2023-12-24,CISO,Nuclear,4.994447555171313e-26
926,2023-12-24,CISO,Wind,7.966254738825992e-27
927,2023-12-24,CISO,Natural gas,1.9946573758672072e-25
928,2023-12-23,BPAT,Wind,5.929828926355596e-20
929,2023-12-23,BPAT,Solar,1.7100658940533423e-21
930,2023-12-23,BPAT,Hydro,6.705489700459575e-19
931,2023-12-23,BPAT,Nuclear,1.0246729610955048e-19
932,2023-12-23,BPAT,Natural gas,3.495108759271442e-20
933,2023-12-23,BPAT,Other,1.7850428652181e-20
934,2023-12-23,BANC,Natural gas,3.3493842093369653e-07
935,2023-12-23,BANC,Hydro,1.5789781048357386e-07
936,2023-12-23,BANC,Solar,8.814168971939383e-09
937,2023-12-23,BANC,Other,5.694377205239189e-09
938,2023-12-23,TIDC,Hydro,0.0
939,2023-12-23,TIDC,Natural gas,0.0
940,2023-12-23,CISO,Coal,
941,2023-12-23,CISO,Natural gas,inf
942,2023-12-23,CISO,Solar,inf
943,2023-12-23,CISO,Other,-inf
944,2023-12-23,CISO,Nuclear,inf
945,2023-12-23,CISO,Petroleum,inf
946,2023-12-23,CISO,Wind,inf
947,2023-12-23,CISO,Hydro,inf
948,2023-12-22,BPAT,Nuclear,1.202992644041693e-19
949,2023-12-22,BPAT,Hydro,7.355952203235112e-19
950,2023-12-22,BPAT,Solar,6.0829620459362525e-22
951,2023-12-22,BPAT,Other,2.0786350305542164e-20
952,2023-12-22,BPAT,Natural gas,5.641947297605874e-20
953,2023-12-22,BPAT,Wind,1.2387517709260182e-19
954,2023-12-22,CISO,Hydro,0.0
955,2023-12-22,CISO,Solar,0.0
956,2023-12-22,CISO,Petroleum,0.0
957,2023-12-22,CISO,Natural gas,0.0
958,2023-12-22,CISO,Other,0.0
959,2023-12-22,CISO,Coal,0.0
960,2023-12-22,CISO,Nuclear,0.0
961,2023-12-22,CISO,Wind,0.0
962,2023-12-22,TIDC,Hydro,0.0
963,2023-12-22,TIDC,Natural gas,0.0
964,2023-12-22,BANC,Natural gas,3.8399423626226543e-07
965,2023-12-22,BANC,Other,5.761955181596753e-09
966,2023-12-22,BANC,Hydro,1.782425295808381e-07
967,2023-12-22,BANC,Solar,1.2764016202802256e-08
968,2023-12-21,BPAT,Natural gas,2.3069705574803682e-17
969,2023-12-21,BPAT,Hydro,2.9442471248219506e-16
970,2023-12-21,BPAT,Nuclear,4.838341662742943e-17
971,2023-12-21,BPAT,Wind,2.9733509838640075e-20
972,2023-12-21,BPAT,Other,7.127297211321077e-18
973,2023-12-21,BPAT,Solar,1.8015008902234869e-19
974,2023-12-21,TIDC,Natural gas,0.0
975,2023-12-21,TIDC,Hydro,0.0
976,2023-12-21,BANC,Hydro,4.2492618871103325e-07
977,2023-12-21,BANC,Solar,2.3798492608381547e-08
978,2023-12-21,BANC,Natural gas,1.279620328422391e-06
979,2023-12-21,BANC,Other,1.5510052079255557e-08
980,2023-12-21,CISO,Wind,inf
981,2023-12-21,CISO,Other,-inf
982,2023-12-21,CISO,Natural gas,inf
983,2023-12-21,CISO,Solar,inf
984,2023-12-21,CISO,Coal,
985,2023-12-21,CISO,Nuclear,inf
986,2023-12-21,CISO,Hydro,inf
987,2023-12-21,CISO,Petroleum,inf
988,2023-12-20,BPAT,Wind,3.5599554175160165e-20
989,2023-12-20,BPAT,Hydro,6.070435977948312e-15
990,2023-12-20,BPAT,Nuclear,9.846836684849303e-16
991,2023-12-20,BPAT,Natural gas,5.483399329599921e-16
992,2023-12-20,BPAT,Solar,5.161935355398224e-18
993,2023-12-20,BPAT,Other,1.199348980161146e-16
994,2023-12-20,CISO,Petroleum,
995,2023-12-20,CISO,Nuclear,
996,2023-12-20,CISO,Wind,
997,2023-12-20,CISO,Other,
998,2023-12-20,CISO,Coal,
999,2023-12-20,CISO,Hydro,
1000,2023-12-20,CISO,Natural gas,
1001,2023-12-20,CISO,Solar,
1002,2023-12-20,TIDC,Hydro,0.0
1003,2023-12-20,TIDC,Natural gas,0.0
1004,2023-12-20,BANC,Other,3.728146686048234e-09
1005,2023-12-20,BANC,Natural gas,3.2533037477640585e-07
1006,2023-12-20,BANC,Hydro,1.0203818496309143e-07
1007,2023-12-20,BANC,Solar,1.8343274918056472e-09
1008,2023-12-19,BANC,Solar,4.431115771831076e-09
1009,2023-12-19,BANC,Other,3.2832966261157974e-09
1010,2023-12-19,BANC,Hydro,9.315130725963761e-08
1011,2023-12-19,BANC,Natural gas,2.973563413229372e-07
1012,2023-12-19,BPAT,Natural gas,8.139611227728716e-18
1013,2023-12-19,BPAT,Solar,3.8765822188914854e-20
1014,2023-12-19,BPAT,Nuclear,1.1140328151539407e-17
1015,2023-12-19,BPAT,Other,1.6580465198717124e-18
1016,2023-12-19,BPAT,Hydro,6.913682482069064e-17
1017,2023-12-19,BPAT,Wind,3.206256543541499e-19
1018,2023-12-19,CISO,Coal,
1019,2023-12-19,CISO,Natural gas,
1020,2023-12-19,CISO,Wind,
1021,2023-12-19,CISO,Hydro,
1022,2023-12-19,CISO,Petroleum,
1023,2023-12-19,CISO,Other,
1024,2023-12-19,CISO,Solar,
1025,2023-12-19,CISO,Nuclear,
1026,2023-12-19,TIDC,Natural gas,0.0
1027,2023-12-19,TIDC,Hydro,0.0
1028,2023-12-18,CISO,Other,3.5477964110059703e-28
1029,2023-12-18,CISO,Solar,-2.22033894732072e-25
1030,2023-12-18,CISO,Natural gas,-1.9952050927737856e-24
1031,2023-12-18,CISO,Nuclear,-3.127876901375428e-25
1032,2023-12-18,CISO,Wind,-7.828997948942848e-26
1033,2023-12-18,CISO,Coal,-0.0
1034,2023-12-18,CISO,Hydro,-2.5985573089727172e-25
1035,2023-12-18,CISO,Petroleum,-6.415113838261616e-27
1036,2023-12-18,BPAT,Solar,3.492479339184128e-21
1037,2023-12-18,BPAT,Wind,7.506224251380814e-21
1038,2023-12-18,BPAT,Nuclear,1.443645004458275e-18
1039,2023-12-18,BPAT,Natural gas,1.1444385655490678e-18
1040,2023-12-18,BPAT,Other,2.481224127539769e-19
1041,2023-12-18,BPAT,Hydro,9.170260340108796e-18
1042,2023-12-18,BANC,Other,4.3195770922029084e-08
1043,2023-12-18,BANC,Natural gas,3.722864832633412e-06
1044,2023-12-18,BANC,Solar,4.28565371189765e-08
1045,2023-12-18,BANC,Hydro,1.0792158054446218e-06
1046,2023-12-18,TIDC,Hydro,0.0
1047,2023-12-18,TIDC,Natural gas,0.0
1048,2023-12-17,BPAT,Natural gas,0.0
1049,2023-12-17,BPAT,Solar,0.0
1050,2023-12-17,BPAT,Wind,0.0
1051,2023-12-17,BPAT,Other,0.0
1052,2023-12-17,BPAT,Nuclear,0.0
1053,2023-12-17,BPAT,Hydro,0.0
1054,2023-12-17,CISO,Wind,inf
1055,2023-12-17,CISO,Natural gas,inf
1056,2023-12-17,CISO,Hydro,inf
1057,2023-12-17,CISO,Other,-inf
1058,2023-12-17,CISO,Petroleum,inf
1059,2023-12-17,CISO,Coal,
1060,2023-12-17,CISO,Solar,inf
1061,2023-12-17,CISO,Nuclear,inf
1062,2023-12-17,BANC,Natural gas,4.4480511039880394e-07
1063,2023-12-17,BANC,Other,4.888254737260835e-09
1064,2023-12-17,BANC,Hydro,1.3464208848311244e-07
1065,2023-12-17,BANC,Solar,3.793285676114408e-09
1066,2023-12-17,TIDC,Natural gas,0.0
1067,2023-12-17,TIDC,Hydro,0.0
1068,2023-12-16,BPAT,Other,0.0
1069,2023-12-16,BPAT,Solar,0.0
1070,2023-12-16,BPAT,Nuclear,0.0
1071,2023-12-16,BPAT,Natural gas,0.0
1072,2023-12-16,BPAT,Wind,0.0
1073,2023-12-16,BPAT,Hydro,0.0
1074,2023-12-16,CISO,Coal,0.0
1075,2023-12-16,CISO,Other,1.8939013154461866e-27
1076,2023-12-16,CISO,Wind,9.868361665979014e-27
1077,2023-12-16,CISO,Petroleum,9.368251974127116e-28
1078,2023-12-16,CISO,Hydro,3.290686553393109e-26
1079,2023-12-16,CISO,Natural gas,2.6194389727995666e-25
1080,2023-12-16,CISO,Solar,6.629623126352211e-26
1081,2023-12-16,CISO,Nuclear,2.3656597184290163e-26
1082,2023-12-16,TIDC,Hydro,0.0
1083,2023-12-16,TIDC,Natural gas,0.0
1084,2023-12-16,BANC,Natural gas,4.354586304914013e-08
1085,2023-12-16,BANC,Hydro,1.3694583896350526e-08
1086,2023-12-16,BANC,Other,5.019581524871228e-10
1087,2023-12-16,BANC,Solar,1.3270766986598867e-09
1088,2023-12-15,BANC,Other,4.374570027503801e-08
1089,2023-12-15,BANC,Hydro,1.0528978308941865e-06
1090,2023-12-15,BANC,Solar,9.938007371189373e-08
1091,2023-12-15,BANC,Natural gas,3.865203865726115e-06
1092,2023-12-15,CISO,Petroleum,inf
